"","dteday","season","yr","mnth","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","rental_type","rental_num","rentalship","day_in_month","year"
"820","2011-03-30",2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.172888,"registered",1368,"Low",30,2011
"821","2011-03-31",2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,"registered",1506,"Low",31,2011
"822","2011-04-01",2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,"registered",1920,"Low",1,2011
"823","2011-04-02",2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,"registered",1354,"Low",2,2011
"824","2011-04-03",2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,"registered",1598,"Low",3,2011
"825","2011-04-04",2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,"registered",2381,"Low",4,2011
"826","2011-04-05",2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,"registered",1628,"Low",5,2011
"827","2011-04-06",2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,"registered",2395,"Low",6,2011
"828","2011-04-07",2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,"registered",2570,"Low",7,2011
"829","2011-04-08",2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,"registered",1299,"Low",8,2011
"830","2011-04-09",2,0,4,0,6,0,2,0.3425,0.341529,0.8775,0.133083,"registered",1576,"Low",9,2011
"831","2011-04-10",2,0,4,0,0,0,2,0.426667,0.426737,0.8575,0.146767,"registered",1707,"Low",10,2011
"832","2011-04-11",2,0,4,0,1,1,2,0.595652,0.565217,0.716956,0.324474,"registered",2493,"Low",11,2011
"833","2011-04-12",2,0,4,0,2,1,2,0.5025,0.493054,0.739167,0.274879,"registered",1777,"Low",12,2011
"834","2011-04-13",2,0,4,0,3,1,2,0.4125,0.417283,0.819167,0.250617,"registered",1953,"Low",13,2011
"835","2011-04-14",2,0,4,0,4,1,1,0.4675,0.462742,0.540417,0.1107,"registered",2738,"Low",14,2011
"836","2011-04-15",2,0,4,1,5,0,1,0.446667,0.441913,0.67125,0.226375,"registered",2484,"Low",15,2011
"837","2011-04-16",2,0,4,0,6,0,3,0.430833,0.425492,0.888333,0.340808,"registered",674,"Low",16,2011
"838","2011-04-17",2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,"registered",2186,"Low",17,2011
"839","2011-04-18",2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,"registered",2760,"Low",18,2011
"840","2011-04-19",2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,"registered",2795,"Low",19,2011
"841","2011-04-20",2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,"registered",3331,"Low",20,2011
"842","2011-04-21",2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,"registered",3444,"Low",21,2011
"843","2011-04-22",2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,"registered",1506,"Low",22,2011
"844","2011-04-23",2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,"registered",2574,"Low",23,2011
"845","2011-04-24",2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,"registered",2481,"Low",24,2011
"846","2011-04-25",2,0,4,0,1,1,1,0.606667,0.5745,0.776667,0.185333,"registered",3300,"Low",25,2011
"847","2011-04-26",2,0,4,0,2,1,1,0.631667,0.594083,0.729167,0.3265,"registered",3722,"Mid",26,2011
"848","2011-04-27",2,0,4,0,3,1,2,0.62,0.575142,0.835417,0.3122,"registered",3325,"Low",27,2011
"849","2011-04-28",2,0,4,0,4,1,2,0.6175,0.578929,0.700833,0.320908,"registered",3489,"Low",28,2011
"850","2011-04-29",2,0,4,0,5,1,1,0.51,0.497463,0.457083,0.240063,"registered",3717,"Mid",29,2011
"851","2011-04-30",2,0,4,0,6,0,1,0.4725,0.464021,0.503333,0.235075,"registered",3347,"Low",30,2011
"852","2011-05-01",2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,"registered",2213,"Low",1,2011
"853","2011-05-02",2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,"registered",3554,"Low",2,2011
"854","2011-05-03",2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,"registered",3848,"Mid",3,2011
"855","2011-05-04",2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,"registered",2378,"Low",4,2011
"856","2011-05-05",2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,"registered",3819,"Mid",5,2011
"857","2011-05-06",2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,"registered",3714,"Low",6,2011
"858","2011-05-07",2,0,5,0,6,0,1,0.52,0.512621,0.54125,0.16045,"registered",3102,"Low",7,2011
"859","2011-05-08",2,0,5,0,0,0,1,0.528333,0.518933,0.631667,0.0746375,"registered",2932,"Low",8,2011
"860","2011-05-09",2,0,5,0,1,1,1,0.5325,0.525246,0.58875,0.176,"registered",3698,"Low",9,2011
"861","2011-05-10",2,0,5,0,2,1,1,0.5325,0.522721,0.489167,0.115671,"registered",4109,"Mid",10,2011
"862","2011-05-11",2,0,5,0,3,1,1,0.5425,0.5284,0.632917,0.120642,"registered",3632,"Low",11,2011
"863","2011-05-12",2,0,5,0,4,1,1,0.535,0.523363,0.7475,0.189667,"registered",4169,"Mid",12,2011
"864","2011-05-13",2,0,5,0,5,1,2,0.5125,0.4943,0.863333,0.179725,"registered",3413,"Low",13,2011
"865","2011-05-14",2,0,5,0,6,0,2,0.520833,0.500629,0.9225,0.13495,"registered",2507,"Low",14,2011
"866","2011-05-15",2,0,5,0,0,0,2,0.5625,0.536,0.867083,0.152979,"registered",2971,"Low",15,2011
"867","2011-05-16",2,0,5,0,1,1,1,0.5775,0.550512,0.787917,0.126871,"registered",3185,"Low",16,2011
"868","2011-05-17",2,0,5,0,2,1,2,0.561667,0.538529,0.837917,0.277354,"registered",3445,"Low",17,2011
"869","2011-05-18",2,0,5,0,3,1,2,0.55,0.527158,0.87,0.201492,"registered",3319,"Low",18,2011
"870","2011-05-19",2,0,5,0,4,1,2,0.530833,0.510742,0.829583,0.108213,"registered",3840,"Mid",19,2011
"871","2011-05-20",2,0,5,0,5,1,1,0.536667,0.529042,0.719583,0.125013,"registered",4008,"Mid",20,2011
"872","2011-05-21",2,0,5,0,6,0,1,0.6025,0.571975,0.626667,0.12065,"registered",3547,"Low",21,2011
"873","2011-05-22",2,0,5,0,0,0,1,0.604167,0.5745,0.749583,0.148008,"registered",3084,"Low",22,2011
"874","2011-05-23",2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,"registered",3438,"Low",23,2011
"875","2011-05-24",2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,"registered",3833,"Mid",24,2011
"876","2011-05-25",2,0,5,0,3,1,1,0.660833,0.615542,0.69625,0.154233,"registered",4238,"Mid",25,2011
"877","2011-05-26",2,0,5,0,4,1,1,0.708333,0.654688,0.6775,0.199642,"registered",3919,"Mid",26,2011
"878","2011-05-27",2,0,5,0,5,1,1,0.681667,0.637008,0.65375,0.240679,"registered",3808,"Mid",27,2011
"879","2011-05-28",2,0,5,0,6,0,1,0.655833,0.612379,0.729583,0.230092,"registered",2757,"Low",28,2011
"880","2011-05-29",2,0,5,0,0,0,1,0.6675,0.61555,0.81875,0.213938,"registered",2433,"Low",29,2011
"881","2011-05-30",2,0,5,1,1,0,1,0.733333,0.671092,0.685,0.131225,"registered",2549,"Low",30,2011
"882","2011-05-31",2,0,5,0,2,1,1,0.775,0.725383,0.636667,0.111329,"registered",3309,"Low",31,2011
"883","2011-06-01",2,0,6,0,3,1,2,0.764167,0.720967,0.677083,0.207092,"registered",3461,"Low",1,2011
"884","2011-06-02",2,0,6,0,4,1,1,0.715,0.643942,0.305,0.292287,"registered",4232,"Mid",2,2011
"885","2011-06-03",2,0,6,0,5,1,1,0.62,0.587133,0.354167,0.253121,"registered",4414,"Mid",3,2011
"886","2011-06-04",2,0,6,0,6,0,1,0.635,0.594696,0.45625,0.123142,"registered",3473,"Low",4,2011
"887","2011-06-05",2,0,6,0,0,0,2,0.648333,0.616804,0.6525,0.138692,"registered",3221,"Low",5,2011
"888","2011-06-06",2,0,6,0,1,1,1,0.678333,0.621858,0.6,0.121896,"registered",3875,"Mid",6,2011
"889","2011-06-07",2,0,6,0,2,1,1,0.7075,0.65595,0.597917,0.187808,"registered",4070,"Mid",7,2011
"890","2011-06-08",2,0,6,0,3,1,1,0.775833,0.727279,0.622083,0.136817,"registered",3725,"Mid",8,2011
"891","2011-06-09",2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,"registered",3352,"Low",9,2011
"892","2011-06-10",2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,"registered",3771,"Mid",10,2011
"893","2011-06-11",2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,"registered",3237,"Low",11,2011
"894","2011-06-12",2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,"registered",2993,"Low",12,2011
"895","2011-06-13",2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,"registered",4157,"Mid",13,2011
"896","2011-06-14",2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,"registered",4164,"Mid",14,2011
"897","2011-06-15",2,0,6,0,3,1,1,0.626667,0.587754,0.471667,0.167912,"registered",4411,"Mid",15,2011
"898","2011-06-16",2,0,6,0,4,1,2,0.628333,0.595346,0.688333,0.206471,"registered",3222,"Low",16,2011
"899","2011-06-17",2,0,6,0,5,1,1,0.649167,0.600383,0.735833,0.143029,"registered",3981,"Mid",17,2011
"900","2011-06-18",2,0,6,0,6,0,1,0.696667,0.643954,0.670417,0.119408,"registered",3312,"Low",18,2011
"901","2011-06-19",2,0,6,0,0,0,2,0.699167,0.645846,0.666667,0.102,"registered",3105,"Low",19,2011
"902","2011-06-20",2,0,6,0,1,1,2,0.635,0.595346,0.74625,0.155475,"registered",3311,"Low",20,2011
"903","2011-06-21",3,0,6,0,2,1,2,0.680833,0.637646,0.770417,0.171025,"registered",4061,"Mid",21,2011
"904","2011-06-22",3,0,6,0,3,1,1,0.733333,0.693829,0.7075,0.172262,"registered",3846,"Mid",22,2011
"905","2011-06-23",3,0,6,0,4,1,2,0.728333,0.693833,0.703333,0.238804,"registered",4044,"Mid",23,2011
"906","2011-06-24",3,0,6,0,5,1,1,0.724167,0.656583,0.573333,0.222025,"registered",4022,"Mid",24,2011
"907","2011-06-25",3,0,6,0,6,0,1,0.695,0.643313,0.483333,0.209571,"registered",3420,"Low",25,2011
"908","2011-06-26",3,0,6,0,0,0,1,0.68,0.637629,0.513333,0.0945333,"registered",3385,"Low",26,2011
"909","2011-06-27",3,0,6,0,1,1,2,0.6825,0.637004,0.658333,0.107588,"registered",3854,"Mid",27,2011
"910","2011-06-28",3,0,6,0,2,1,1,0.744167,0.692558,0.634167,0.144283,"registered",3916,"Mid",28,2011
"911","2011-06-29",3,0,6,0,3,1,1,0.728333,0.654688,0.497917,0.261821,"registered",4377,"Mid",29,2011
"912","2011-06-30",3,0,6,0,4,1,1,0.696667,0.637008,0.434167,0.185312,"registered",4488,"Mid",30,2011
"913","2011-07-01",3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,"registered",4116,"Mid",1,2011
"914","2011-07-02",3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,"registered",2915,"Low",2,2011
"915","2011-07-03",3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,"registered",2367,"Low",3,2011
"916","2011-07-04",3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,"registered",2978,"Low",4,2011
"917","2011-07-05",3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,"registered",3634,"Low",5,2011
"918","2011-07-06",3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,"registered",3845,"Mid",6,2011
"919","2011-07-07",3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,"registered",3838,"Mid",7,2011
"920","2011-07-08",3,0,7,0,5,1,2,0.709167,0.670483,0.757917,0.225129,"registered",3348,"Low",8,2011
"921","2011-07-09",3,0,7,0,6,0,1,0.733333,0.664158,0.609167,0.167912,"registered",3348,"Low",9,2011
"922","2011-07-10",3,0,7,0,0,0,1,0.7475,0.690025,0.578333,0.183471,"registered",3138,"Low",10,2011
"923","2011-07-11",3,0,7,0,1,1,1,0.7625,0.729804,0.635833,0.282337,"registered",3363,"Low",11,2011
"924","2011-07-12",3,0,7,0,2,1,1,0.794167,0.739275,0.559167,0.200254,"registered",3596,"Low",12,2011
"925","2011-07-13",3,0,7,0,3,1,1,0.746667,0.689404,0.631667,0.146133,"registered",3594,"Low",13,2011
"926","2011-07-14",3,0,7,0,4,1,1,0.680833,0.635104,0.47625,0.240667,"registered",4196,"Mid",14,2011
"927","2011-07-15",3,0,7,0,5,1,1,0.663333,0.624371,0.59125,0.182833,"registered",4220,"Mid",15,2011
"928","2011-07-16",3,0,7,0,6,0,1,0.686667,0.638263,0.585,0.208342,"registered",3505,"Low",16,2011
"929","2011-07-17",3,0,7,0,0,0,1,0.719167,0.669833,0.604167,0.245033,"registered",3296,"Low",17,2011
"930","2011-07-18",3,0,7,0,1,1,1,0.746667,0.703925,0.65125,0.215804,"registered",3617,"Low",18,2011
"931","2011-07-19",3,0,7,0,2,1,1,0.776667,0.747479,0.650417,0.1306,"registered",3789,"Mid",19,2011
"932","2011-07-20",3,0,7,0,3,1,1,0.768333,0.74685,0.707083,0.113817,"registered",3688,"Low",20,2011
"933","2011-07-21",3,0,7,0,4,1,2,0.815,0.826371,0.69125,0.222021,"registered",3152,"Low",21,2011
"934","2011-07-22",3,0,7,0,5,1,1,0.848333,0.840896,0.580417,0.1331,"registered",2825,"Low",22,2011
"935","2011-07-23",3,0,7,0,6,0,1,0.849167,0.804287,0.5,0.131221,"registered",2298,"Low",23,2011
"936","2011-07-24",3,0,7,0,0,0,1,0.83,0.794829,0.550833,0.169171,"registered",2556,"Low",24,2011
"937","2011-07-25",3,0,7,0,1,1,1,0.743333,0.720958,0.757083,0.0908083,"registered",3272,"Low",25,2011
"938","2011-07-26",3,0,7,0,2,1,1,0.771667,0.696979,0.540833,0.200258,"registered",3840,"Mid",26,2011
"939","2011-07-27",3,0,7,0,3,1,1,0.775,0.690667,0.402917,0.183463,"registered",3901,"Mid",27,2011
"940","2011-07-28",3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,"registered",3784,"Mid",28,2011
"941","2011-07-29",3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,"registered",3176,"Low",29,2011
"942","2011-07-30",3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,"registered",2916,"Low",30,2011
"943","2011-07-31",3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,"registered",2778,"Low",31,2011
"944","2011-08-01",3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,"registered",3537,"Low",1,2011
"945","2011-08-02",3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,"registered",4044,"Mid",2,2011
"946","2011-08-03",3,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,"registered",3107,"Low",3,2011
"947","2011-08-04",3,0,8,0,4,1,2,0.71,0.664788,0.7575,0.19715,"registered",3777,"Mid",4,2011
"948","2011-08-05",3,0,8,0,5,1,1,0.710833,0.656567,0.630833,0.184696,"registered",3843,"Mid",5,2011
"949","2011-08-06",3,0,8,0,6,0,2,0.716667,0.676154,0.755,0.22825,"registered",2773,"Low",6,2011
"950","2011-08-07",3,0,8,0,0,0,1,0.7425,0.715292,0.752917,0.201487,"registered",2487,"Low",7,2011
"951","2011-08-08",3,0,8,0,1,1,1,0.765,0.703283,0.592083,0.192175,"registered",3480,"Low",8,2011
"952","2011-08-09",3,0,8,0,2,1,1,0.775,0.724121,0.570417,0.151121,"registered",3695,"Low",9,2011
"953","2011-08-10",3,0,8,0,3,1,1,0.766667,0.684983,0.424167,0.200258,"registered",3896,"Mid",10,2011
"954","2011-08-11",3,0,8,0,4,1,1,0.7175,0.651521,0.42375,0.164796,"registered",3980,"Mid",11,2011
"955","2011-08-12",3,0,8,0,5,1,1,0.708333,0.654042,0.415,0.125621,"registered",3854,"Mid",12,2011
"956","2011-08-13",3,0,8,0,6,0,2,0.685833,0.645858,0.729583,0.211454,"registered",2646,"Low",13,2011
"957","2011-08-14",3,0,8,0,0,0,2,0.676667,0.624388,0.8175,0.222633,"registered",2482,"Low",14,2011
"958","2011-08-15",3,0,8,0,1,1,1,0.665833,0.616167,0.712083,0.208954,"registered",3563,"Low",15,2011
"959","2011-08-16",3,0,8,0,2,1,1,0.700833,0.645837,0.578333,0.236329,"registered",4004,"Mid",16,2011
"960","2011-08-17",3,0,8,0,3,1,1,0.723333,0.666671,0.575417,0.143667,"registered",4026,"Mid",17,2011
"961","2011-08-18",3,0,8,0,4,1,1,0.711667,0.662258,0.654583,0.233208,"registered",3166,"Low",18,2011
"962","2011-08-19",3,0,8,0,5,1,2,0.685,0.633221,0.722917,0.139308,"registered",3356,"Low",19,2011
"963","2011-08-20",3,0,8,0,6,0,1,0.6975,0.648996,0.674167,0.104467,"registered",3277,"Low",20,2011
"964","2011-08-21",3,0,8,0,0,0,1,0.710833,0.675525,0.77,0.248754,"registered",2624,"Low",21,2011
"965","2011-08-22",3,0,8,0,1,1,1,0.691667,0.638254,0.47,0.27675,"registered",3925,"Mid",22,2011
"966","2011-08-23",3,0,8,0,2,1,1,0.640833,0.606067,0.455417,0.146763,"registered",4614,"Mid",23,2011
"967","2011-08-24",3,0,8,0,3,1,1,0.673333,0.630692,0.605,0.253108,"registered",4181,"Mid",24,2011
"968","2011-08-25",3,0,8,0,4,1,2,0.684167,0.645854,0.771667,0.210833,"registered",3107,"Low",25,2011
"969","2011-08-26",3,0,8,0,5,1,1,0.7,0.659733,0.76125,0.0839625,"registered",3893,"Mid",26,2011
"970","2011-08-27",3,0,8,0,6,0,2,0.68,0.635556,0.85,0.375617,"registered",889,"Low",27,2011
"971","2011-08-28",3,0,8,0,0,0,1,0.707059,0.647959,0.561765,0.304659,"registered",2919,"Low",28,2011
"972","2011-08-29",3,0,8,0,1,1,1,0.636667,0.607958,0.554583,0.159825,"registered",3905,"Mid",29,2011
"973","2011-08-30",3,0,8,0,2,1,1,0.639167,0.594704,0.548333,0.125008,"registered",4429,"Mid",30,2011
"974","2011-08-31",3,0,8,0,3,1,1,0.656667,0.611121,0.597917,0.0833333,"registered",4370,"Mid",31,2011
"975","2011-09-01",3,0,9,0,4,1,1,0.655,0.614921,0.639167,0.141796,"registered",4332,"Mid",1,2011
"976","2011-09-02",3,0,9,0,5,1,2,0.643333,0.604808,0.727083,0.139929,"registered",3852,"Mid",2,2011
"977","2011-09-03",3,0,9,0,6,0,1,0.669167,0.633213,0.716667,0.185325,"registered",2549,"Low",3,2011
"978","2011-09-04",3,0,9,0,0,0,1,0.709167,0.665429,0.742083,0.206467,"registered",2419,"Low",4,2011
"979","2011-09-05",3,0,9,1,1,0,2,0.673333,0.625646,0.790417,0.212696,"registered",2115,"Low",5,2011
"980","2011-09-06",3,0,9,0,2,1,3,0.54,0.5152,0.886957,0.343943,"registered",2506,"Low",6,2011
"981","2011-09-07",3,0,9,0,3,1,3,0.599167,0.544229,0.917083,0.0970208,"registered",1878,"Low",7,2011
"982","2011-09-08",3,0,9,0,4,1,3,0.633913,0.555361,0.939565,0.192748,"registered",1689,"Low",8,2011
"983","2011-09-09",3,0,9,0,5,1,2,0.65,0.578946,0.897917,0.124379,"registered",3127,"Low",9,2011
"984","2011-09-10",3,0,9,0,6,0,1,0.66,0.607962,0.75375,0.153608,"registered",3595,"Low",10,2011
"985","2011-09-11",3,0,9,0,0,0,1,0.653333,0.609229,0.71375,0.115054,"registered",3413,"Low",11,2011
"986","2011-09-12",3,0,9,0,1,1,1,0.644348,0.60213,0.692174,0.088913,"registered",4023,"Mid",12,2011
"987","2011-09-13",3,0,9,0,2,1,1,0.650833,0.603554,0.7125,0.141804,"registered",4062,"Mid",13,2011
"988","2011-09-14",3,0,9,0,3,1,1,0.673333,0.6269,0.697083,0.1673,"registered",4138,"Mid",14,2011
"989","2011-09-15",3,0,9,0,4,1,2,0.5775,0.553671,0.709167,0.271146,"registered",3231,"Low",15,2011
"990","2011-09-16",3,0,9,0,5,1,2,0.469167,0.461475,0.590417,0.164183,"registered",4018,"Mid",16,2011
"991","2011-09-17",3,0,9,0,6,0,2,0.491667,0.478512,0.718333,0.189675,"registered",3077,"Low",17,2011
"992","2011-09-18",3,0,9,0,0,0,1,0.5075,0.490537,0.695,0.178483,"registered",2921,"Low",18,2011
"993","2011-09-19",3,0,9,0,1,1,2,0.549167,0.529675,0.69,0.151742,"registered",3848,"Mid",19,2011
"994","2011-09-20",3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,"registered",3203,"Low",20,2011
"995","2011-09-21",3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,"registered",3813,"Mid",21,2011
"996","2011-09-22",3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,"registered",4240,"Mid",22,2011
"997","2011-09-23",4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,"registered",2137,"Low",23,2011
"998","2011-09-24",4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,"registered",3647,"Low",24,2011
"999","2011-09-25",4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,"registered",3466,"Low",25,2011
"1000","2011-09-26",4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,"registered",3946,"Mid",26,2011
"1001","2011-09-27",4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,"registered",3643,"Low",27,2011
"1002","2011-09-28",4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,"registered",3427,"Low",28,2011
"1003","2011-09-29",4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,"registered",4186,"Mid",29,2011
"1004","2011-09-30",4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,"registered",4372,"Mid",30,2011
"1005","2011-10-01",4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,"registered",1949,"Low",1,2011
"1006","2011-10-02",4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,"registered",2302,"Low",2,2011
"1007","2011-10-03",4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,"registered",3240,"Low",3,2011
"1008","2011-10-04",4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,"registered",3970,"Mid",4,2011
"1009","2011-10-05",4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,"registered",4267,"Mid",5,2011
"1010","2011-10-06",4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,"registered",4126,"Mid",6,2011
"1011","2011-10-07",4,0,10,0,5,1,1,0.510833,0.504404,0.684167,0.0223917,"registered",4036,"Mid",7,2011
"1012","2011-10-08",4,0,10,0,6,0,1,0.521667,0.513242,0.70125,0.0454042,"registered",3174,"Low",8,2011
"1013","2011-10-09",4,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,"registered",3114,"Low",9,2011
"1014","2011-10-10",4,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,"registered",3603,"Low",10,2011
"1015","2011-10-11",4,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,"registered",3896,"Mid",11,2011
"1016","2011-10-12",4,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,"registered",2199,"Low",12,2011
"1017","2011-10-13",4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,"registered",2623,"Low",13,2011
"1018","2011-10-14",4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,"registered",3115,"Low",14,2011
"1019","2011-10-15",4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,"registered",3318,"Low",15,2011
"1020","2011-10-16",4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,"registered",3293,"Low",16,2011
"1021","2011-10-17",4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,"registered",3857,"Mid",17,2011
"1022","2011-10-18",4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,"registered",4111,"Mid",18,2011
"1023","2011-10-19",4,0,10,0,3,1,3,0.541739,0.513848,0.895217,0.243339,"registered",2170,"Low",19,2011
"1024","2011-10-20",4,0,10,0,4,1,1,0.475833,0.466525,0.63625,0.422275,"registered",3724,"Mid",20,2011
"1025","2011-10-21",4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,"registered",3628,"Low",21,2011
"1026","2011-10-22",4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,"registered",2809,"Low",22,2011
"1027","2011-10-23",4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,"registered",2762,"Low",23,2011
"1028","2011-10-24",4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,"registered",3488,"Low",24,2011
"1029","2011-10-25",4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,"registered",3992,"Mid",25,2011
"1030","2011-10-26",4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,"registered",3490,"Low",26,2011
"1031","2011-10-27",4,0,10,0,4,1,2,0.47,0.457046,0.812917,0.197763,"registered",2419,"Low",27,2011
"1032","2011-10-28",4,0,10,0,5,1,2,0.330833,0.318812,0.585833,0.229479,"registered",3291,"Low",28,2011
"1033","2011-10-29",4,0,10,0,6,0,3,0.254167,0.227913,0.8825,0.351371,"registered",570,"Low",29,2011
"1034","2011-10-30",4,0,10,0,0,0,1,0.319167,0.321329,0.62375,0.176617,"registered",2446,"Low",30,2011
"1035","2011-10-31",4,0,10,0,1,1,1,0.34,0.356063,0.703333,0.10635,"registered",3307,"Low",31,2011
"1036","2011-11-01",4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,"registered",3658,"Low",1,2011
"1037","2011-11-02",4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.0820917,"registered",3816,"Mid",2,2011
"1038","2011-11-03",4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,"registered",3656,"Low",3,2011
"1039","2011-11-04",4,0,11,0,5,1,2,0.403333,0.403392,0.6225,0.271779,"registered",3576,"Low",4,2011
"1040","2011-11-05",4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.189062,"registered",2770,"Low",5,2011
"1041","2011-11-06",4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.0920542,"registered",2697,"Low",6,2011
"1042","2011-11-07",4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,"registered",3662,"Low",7,2011
"1043","2011-11-08",4,0,11,0,2,1,1,0.408333,0.412246,0.721667,0.0690375,"registered",3829,"Mid",8,2011
"1044","2011-11-09",4,0,11,0,3,1,1,0.4,0.409079,0.758333,0.0621958,"registered",3804,"Mid",9,2011
"1045","2011-11-10",4,0,11,0,4,1,2,0.38,0.373721,0.813333,0.189067,"registered",2743,"Low",10,2011
